Year,Month,Day,Hour,PM2_5(ug/m3),Ozone(ppbv),Temperature(K),Spec. humidity (g/kg),RH (%),U-wind (m/s),V-wind (m/s),Sur_Pressure (hPa)
2017,6,29,10,15.73,16.34,299.57,20.26,92.18,-0.02,4.38,995.02
2017,6,29,11,14.39,7.54,299.34,20.17,93.01,0.24,3.93,995.08
2017,6,29,12,14.15,5.2,299.15,20.07,93.64,0.51,3.17,995.11
2017,6,29,13,13.83,4.45,299,19.93,93.79,0.62,2.25,995.06
2017,6,29,14,12.55,4.42,298.92,19.71,93.16,0.47,1.59,995.05
2017,6,29,15,11.71,3.87,298.78,19.45,92.67,0.37,1.27,994.98
2017,6,29,16,11.26,3.24,298.63,19.22,92.4,0.53,1.26,994.9
2017,6,29,17,10.8,2.67,298.48,18.99,92.14,0.84,1.34,994.9
2017,6,29,18,10.59,2.25,298.33,18.76,91.84,1.26,1.43,994.86
2017,6,29,19,10.63,1.96,298.23,18.57,91.42,1.6,1.53,994.79
2017,6,29,20,10.67,1.86,298.23,18.47,90.96,1.68,1.48,994.63
2017,6,29,21,10.61,2.19,298.31,18.49,90.62,1.59,1.17,994.56
2017,6,29,22,10.79,5.36,298.47,18.59,90.22,1.32,0.9,994.49
2017,6,29,23,11.7,8.33,298.66,18.71,89.79,0.96,0.69,994.43
2017,6,29,24,15.15,11.55,298.91,19.04,90,0.41,0.47,994.32
2017,6,30,1,12.97,15.91,299.89,19.29,86.03,0.26,0.9,994
2017,6,30,2,17.01,25.05,300.26,19.36,84.44,-0.26,1.89,993.68
2017,6,30,3,23.62,39.31,300.52,19.43,83.5,-0.75,2.81,994.63
2017,6,30,4,29.25,52.06,300.62,19.5,83.3,-1.24,3.63,994.37
2017,6,30,5,31.73,57.51,300.71,19.6,83.31,-1.49,4.35,994.41
2017,6,30,6,26.78,53.4,300.77,19.68,83.36,-1.63,5.02,994.41
2017,6,30,7,19.75,43.19,300.7,19.66,83.54,-1.73,5.46,994.34
2017,6,30,8,13.76,31.95,300.46,19.59,84.43,-1.63,5.38,994.21
2017,6,30,9,11.03,21.85,300.16,19.64,86.12,-1.45,4.81,994.2
2017,6,30,10,10.7,10.83,299.82,19.74,88.36,-1.26,4.1,994.18
2017,6,30,11,11.49,3.32,299.5,19.82,90.46,-1.06,3.66,994.16
2017,6,30,12,11.55,2.53,299.27,19.77,91.49,-0.75,3.12,994.13
2017,6,30,13,10.52,2.85,299.11,19.61,91.59,-0.49,2.43,994.08
2017,6,30,14,9.25,3.4,299.01,19.39,91.06,-0.4,2.01,993.95
2017,6,30,15,8.49,4.33,298.88,19.1,90.38,-0.38,1.79,993.76
2017,6,30,16,8.13,4.84,298.73,18.88,90.1,-0.26,1.61,993.66
2017,6,30,17,7.95,5.14,298.57,18.65,89.85,-0.13,1.44,993.59
2017,6,30,18,7.8,5.41,298.38,18.41,89.69,0.04,1.23,993.51
2017,6,30,19,7.73,5.4,298.28,18.26,89.52,0.11,1.08,993.44
2017,6,30,20,7.68,5.43,298.34,18.25,89.14,0.04,1.15,993.49
2017,6,30,21,7.62,5.5,298.48,18.34,88.83,-0.11,1.36,993.6
2017,6,30,22,7.77,7.44,298.66,18.51,88.68,-0.26,1.7,993.7
2017,6,30,23,8.55,9.15,298.84,18.71,88.72,-0.38,2.1,993.78
2017,6,30,24,10.94,10.38,299.07,19.12,89.46,-0.46,2.24,993.8
2017,7,1,1,8.54,14.71,299.96,18.59,82.51,-1,3.52,994.04
2017,7,1,2,9.57,19.18,300.04,18.73,82.71,-0.57,4.54,993.2
2017,7,1,3,10.56,27.4,300.17,18.73,82.07,-0.55,5.44,993.39
2017,7,1,4,12.25,35.18,300.29,18.72,81.47,-0.49,6.02,993.38
2017,7,1,5,13.48,39.41,300.33,18.78,81.52,-0.38,6.44,993.2
2017,7,1,6,12.62,39.55,300.34,18.94,82.17,-0.3,6.67,993.23
2017,7,1,7,11.07,35.9,300.24,19.13,83.45,-0.32,6.65,993.11
2017,7,1,8,9.78,29.84,299.99,19.41,85.95,-0.47,6.18,993.15
2017,7,1,9,9.25,22.35,299.66,19.72,89.05,-0.72,5.44,993.19
2017,7,1,10,9.76,13.14,299.37,19.98,91.81,-0.95,4.78,993.25
2017,7,1,11,10.46,6.96,299.13,20.14,93.91,-1.17,4.59,993.3
2017,7,1,12,11.02,6.18,298.93,20.26,95.38,-1.37,4.45,993.36
2017,7,1,13,10.47,6.84,298.81,20.3,96.22,-1.42,4.01,993.39
2017,7,1,14,9.2,9.55,298.77,20.33,96.5,-1.36,3.8,993.24
2017,7,1,15,8.11,12.53,298.72,20.33,96.76,-1.22,4.01,993.1
2017,7,1,16,7.71,14.34,298.68,20.33,97,-0.91,4.28,993.01
2017,7,1,17,7.46,15.2,298.62,20.31,97.2,-0.53,4.56,992.96
2017,7,1,18,7.63,15.5,298.54,20.24,97.26,-0.09,4.73,992.86
2017,7,1,19,7.49,15.35,298.47,20.16,97.36,0.32,4.71,992.78
2017,7,1,20,7.34,14.62,298.44,20.1,97.26,0.55,4.43,992.78
2017,7,1,21,7.28,13.87,298.45,20.06,97.04,0.66,4.06,992.82
2017,7,1,22,7.58,13.55,298.48,20.05,96.79,0.64,3.66,992.93
2017,7,1,23,8.45,13.2,298.55,20.06,96.53,0.39,3.13,993.02
2017,7,1,24,10.18,13.63,298.68,20.12,96.26,0.04,2.7,993.09
2017,7,2,1,8.53,16.05,299.91,20.07,89.26,-0.78,1.61,993.18
2017,7,2,2,9.61,23.47,300.03,19.99,88.26,-1.12,3.01,992.48
2017,7,2,3,11.22,35.54,300.19,19.91,87.13,-0.77,3.93,993.22
2017,7,2,4,15.39,45.01,300.27,19.84,86.43,-0.71,4.54,993
2017,7,2,5,20.59,48.41,300.35,19.78,85.78,-0.53,5,993.03
2017,7,2,6,19.96,49.5,300.44,19.7,85.01,-0.34,5.35,993.12
2017,7,2,7,17.45,46.04,300.41,19.61,84.74,-0.17,5.61,992.86
2017,7,2,8,14.02,38.91,300.3,19.52,84.87,-0.01,5.53,992.78
2017,7,2,9,10.86,28.96,300.12,19.49,85.63,-0.01,5.27,992.77
2017,7,2,10,9.85,16.59,299.75,19.62,88.09,-0.05,4.73,992.8
2017,7,2,11,10.57,6.57,299.29,19.71,90.95,-0.05,4.44,992.84
2017,7,2,12,11.32,3.29,298.93,19.73,93.04,0.01,4.25,992.87
2017,7,2,13,10.99,3.91,298.72,19.73,94.2,0.04,3.8,993.02
2017,7,2,14,10.1,4.88,298.63,19.62,94.21,0.19,3.36,993.1
2017,7,2,15,9.2,4.97,298.57,19.49,93.91,0.39,2.88,993.22
2017,7,2,16,8.94,4.8,298.46,19.31,93.62,0.69,2.22,993.35
2017,7,2,17,8.78,4.73,298.34,19.08,93.22,0.97,1.48,993.53
2017,7,2,18,8.76,4.45,298.19,18.82,92.77,1.26,0.8,993.68
2017,7,2,19,8.83,4.06,298.12,18.56,91.89,1.44,0.27,993.8
2017,7,2,20,8.85,3.71,298.23,18.43,90.65,1.25,0.1,993.84
2017,7,2,21,8.82,3.7,298.44,18.44,89.58,0.89,0.24,993.89
2017,7,2,22,9.01,6.02,298.67,18.53,88.78,0.5,0.57,993.97
2017,7,2,23,9.74,8.05,298.93,18.67,88.11,0.13,1.03,994.06
2017,7,2,24,12.33,9.52,299.13,18.98,88.49,-0.2,1.46,994.1
2017,7,3,1,9.98,12.75,300.32,19.63,85.34,-1.24,2.35,995.03
2017,7,3,2,10.69,19.49,300.48,19.79,85.22,-1,4.24,993.87
2017,7,3,3,12.33,29.97,300.69,19.93,84.78,-0.65,4.85,994.16
2017,7,3,4,14.08,39.7,300.82,19.99,84.37,-0.63,5.5,993.72
2017,7,3,5,14.7,43.99,300.91,20,84.01,-0.46,6.16,993.47
2017,7,3,6,13.15,42.8,300.96,20,83.76,-0.28,6.72,993.61
2017,7,3,7,11.14,38.07,300.89,19.92,83.75,-0.09,7.02,993.55
2017,7,3,8,9.5,31.58,300.68,19.86,84.54,0.1,6.93,993.78
2017,7,3,9,8.23,23.41,300.37,19.87,86.08,0.26,6.5,993.94
2017,7,3,10,8.35,13.29,299.95,19.99,88.78,0.41,5.81,994.17
2017,7,3,11,9.29,4.79,299.46,20.09,91.92,0.54,5.16,994.38
2017,7,3,12,10.29,2.87,299.1,20.12,94.01,0.78,4.72,994.58
2017,7,3,13,10.36,3.18,298.88,20.1,95.18,0.99,4.13,994.55
2017,7,3,14,9.67,3.99,298.76,20.01,95.38,1.2,3.67,994.34
2017,7,3,15,9.06,4.42,298.68,19.88,95.17,1.41,3.33,994.17
2017,7,3,16,8.78,4.53,298.55,19.69,94.87,1.64,3.04,994.01
2017,7,3,17,8.59,4.64,298.38,19.38,94.42,1.92,2.64,993.95
2017,7,3,18,8.36,4.77,298.16,19.05,94.04,2.25,2.17,993.89
2017,7,3,19,8.25,4.87,298.01,18.78,93.51,2.52,1.71,994.08
2017,7,3,20,8.26,4.97,298.01,18.6,92.65,2.53,1.29,994.47
2017,7,3,21,8.34,5.49,298.19,18.53,91.5,2.28,0.98,994.87
2017,7,3,22,8.71,8.13,298.56,18.55,89.57,1.71,0.81,995.23
2017,7,3,23,10.12,10.14,298.88,18.71,88.69,1.09,0.62,995.61
2017,7,3,24,10.68,14.31,299.63,18.99,86.06,0.53,1.11,995.87
2017,7,4,1,8.85,21.15,301,19.06,79.74,-0.09,1.16,997.05
2017,7,4,2,9.75,31.63,301.23,19.1,78.8,-0.47,2.43,995.45
2017,7,4,3,12.07,45.39,301.41,19.23,78.53,-1.02,3.61,995.28
2017,7,4,4,16.12,53.35,301.47,19.35,78.76,-1.55,4.63,995.12
2017,7,4,5,18.64,52.82,301.47,19.41,78.99,-1.94,5.45,994.99
2017,7,4,6,14.6,46.59,301.45,19.39,78.95,-2.31,6.21,994.9
2017,7,4,7,10.67,38.3,301.32,19.32,79.27,-2.56,6.72,994.81
2017,7,4,8,8.5,30.5,301.05,19.37,80.71,-2.52,6.6,994.97
2017,7,4,9,7.56,22.56,300.71,19.53,83.03,-2.31,6.11,995.1
2017,7,4,10,7.85,12.35,300.24,19.92,87.09,-1.94,5.19,995.22
2017,7,4,11,9.25,4.97,299.79,20.14,90.45,-1.69,4.72,995.28
2017,7,4,12,10.24,3.97,299.51,20.21,92.33,-1.38,4.21,995.37
2017,7,4,13,9.99,4.2,299.36,20.18,92.94,-0.99,3.49,995.32
2017,7,4,14,9.19,4.63,299.33,20.04,92.52,-0.69,2.87,995.35
2017,7,4,15,8.52,5.31,299.35,19.76,91.1,-0.42,2.43,995.47
2017,7,4,16,8.25,5.71,299.3,19.34,89.45,-0.1,2.01,995.67
2017,7,4,17,8.09,5.56,299.16,18.91,88.27,0.29,1.57,995.88
2017,7,4,18,7.87,5.33,298.95,18.5,87.41,0.75,1.03,996.06
2017,7,4,19,7.8,4.68,298.82,18.25,86.88,0.98,0.5,996.24
2017,7,4,20,7.75,4.11,298.82,18.17,86.49,0.76,0.06,996.3
2017,7,4,21,7.71,4.18,298.91,18.16,86.02,0.28,-0.17,996.33
2017,7,4,22,8,6.32,299.02,18.26,85.91,-0.3,-0.25,996.32
2017,7,4,23,9,7.99,299.16,18.38,85.74,-0.88,-0.14,996.35
2017,7,4,24,10.64,9.07,299.31,18.55,85.79,-1.33,0.15,996.32
2017,7,5,1,8.58,14.6,300.14,18.72,82.48,-2.51,1.27,996.36
2017,7,5,2,9.32,17.7,300.12,18.84,83.06,-2.28,2.47,996.01
2017,7,5,3,9.9,23.21,300.14,18.92,83.36,-1.83,3.41,996.5
2017,7,5,4,10.99,28.18,300.12,18.98,83.72,-1.39,4.01,996.66
2017,7,5,5,11.84,30.75,300.06,19.01,84.09,-0.83,4.33,996.37
2017,7,5,6,11.77,30.87,300.01,18.96,84.1,-0.45,4.6,996.46
2017,7,5,7,11.12,28.85,299.87,18.86,84.4,-0.08,4.59,996.53
2017,7,5,8,10.54,25.09,299.67,18.79,85.1,0.16,4.09,996.69
2017,7,5,9,10.18,19.36,299.46,18.77,86.09,0.26,3.31,996.88
2017,7,5,10,10.71,11.85,299.27,18.74,87.02,0.24,2.51,997.03
2017,7,5,11,11.06,6.58,299.13,18.66,87.36,0.14,1.7,997.17
2017,7,5,12,10.72,5.31,299.04,18.56,87.33,-0.01,0.68,997.33
2017,7,5,13,9.46,6.26,299,18.56,87.54,-0.17,-0.33,997.33
2017,7,5,14,9.27,7.35,298.95,18.54,87.71,-0.12,-0.89,997.27
2017,7,5,15,9.27,8.34,298.86,18.46,87.82,0.05,-1.14,997.09
2017,7,5,16,9.11,9.02,298.75,18.34,87.81,0.25,-1.21,996.94
2017,7,5,17,8.94,9.38,298.64,18.2,87.69,0.49,-1.26,996.87
2017,7,5,18,8.68,9.82,298.52,18.04,87.47,0.74,-1.26,996.77
2017,7,5,19,8.42,10.2,298.49,17.94,87.16,0.86,-1.23,996.79
2017,7,5,20,8.19,10.24,298.59,18.02,87.03,0.67,-1.02,996.68
2017,7,5,21,8.03,9.95,298.77,18.26,87.22,0.33,-0.75,996.69
2017,7,5,22,8.36,10.59,298.99,18.6,87.73,-0.09,-0.44,996.72
2017,7,5,23,9.43,11.32,299.22,18.99,88.33,-0.58,-0.07,996.73
2017,7,5,24,11.02,12.54,299.46,19.39,88.95,-1.09,0.46,996.73
2017,7,6,1,9.11,16.63,300.41,20.32,87.99,-1.44,2.74,996.12
2017,7,6,2,10.03,22.11,300.63,20.26,86.66,-2.05,3.77,996.34
2017,7,6,3,11.53,29.73,300.75,20.14,85.54,-2.24,4.26,996.83
2017,7,6,4,12.75,35.56,300.77,20.01,84.83,-2.28,4.81,996.16
2017,7,6,5,14.2,37.86,300.81,19.96,84.42,-2.23,5.25,996.1
2017,7,6,6,13.92,37.98,300.78,19.92,84.41,-2.12,5.62,995.88
2017,7,6,7,12.12,34.91,300.7,19.78,84.17,-1.98,5.74,995.89
2017,7,6,8,9.88,29.21,300.52,19.69,84.72,-1.81,5.48,995.97
2017,7,6,9,8.53,21.51,300.25,19.82,86.68,-1.54,4.8,995.98
2017,7,6,10,9.47,11.64,299.93,19.98,89.08,-1.37,4.21,995.95
2017,7,6,11,10.43,4.93,299.66,20.03,90.73,-1.38,4.07,995.98
2017,7,6,12,10.83,4.15,299.43,20.02,91.94,-1.39,3.86,995.99
2017,7,6,13,10.29,5.02,299.24,19.96,92.65,-1.38,3.52,995.87
2017,7,6,14,9.17,6.45,299.11,19.86,92.86,-1.33,3.3,995.71
2017,7,6,15,8.23,8.1,298.98,19.71,92.91,-1.16,3.12,995.52
2017,7,6,16,7.52,9.35,298.84,19.57,92.97,-0.94,2.97,995.45
2017,7,6,17,6.95,10.2,298.71,19.37,92.71,-0.66,2.74,995.36
2017,7,6,18,6.69,11.15,298.55,19.05,91.97,-0.35,2.49,995.29
2017,7,6,19,6.57,11.04,298.44,18.79,91.34,-0.1,2.26,995.34
2017,7,6,20,6.57,10.75,298.45,18.74,91.1,-0.07,2.12,995.53
2017,7,6,21,6.57,10.62,298.61,18.82,90.73,-0.16,2.07,995.83
2017,7,6,22,6.78,11.51,298.81,19,90.51,-0.31,2.15,996.04
2017,7,6,23,7.52,12.47,298.99,19.21,90.56,-0.47,2.37,996.25
2017,7,6,24,9.6,13.28,299.12,19.46,91.07,-0.33,2.34,996.46
2017,7,7,1,8.66,15.62,300.06,19.78,87.49,-1.31,2.7,996.67
2017,7,7,2,9.87,19.39,300.15,19.77,87.01,-1.2,4.23,996.93
2017,7,7,3,10.57,27.08,300.09,19.5,86.16,-0.78,4.64,996.75
2017,7,7,4,12.07,34.69,300.02,19.19,85.12,-0.49,4.88,996.55
2017,7,7,5,14.46,40.68,300.03,19.09,84.64,-0.25,4.85,996.73
2017,7,7,6,14.61,42.78,300.08,19.05,84.21,-0.15,4.9,996.65
2017,7,7,7,13.51,40.34,300.06,19.04,84.26,-0.29,4.89,996.77
2017,7,7,8,11.65,34.64,299.87,19.05,85.28,-0.53,4.84,996.89
2017,7,7,9,10.03,26.65,299.58,19.09,86.95,-0.71,4.73,997
2017,7,7,10,9.52,16.35,299.28,19.22,89.15,-0.82,4.48,997.13
2017,7,7,11,9.85,8.85,299.04,19.31,90.9,-0.97,4.63,997.25
2017,7,7,12,10.17,6.36,298.86,19.4,92.3,-1.15,4.54,997.32
2017,7,7,13,9.87,7.55,298.76,19.49,93.17,-1.26,4.17,997.3
2017,7,7,14,9,10.39,298.77,19.47,93.04,-0.82,3.91,997.22
2017,7,7,15,8.36,12.24,298.75,19.36,92.64,-0.16,3.73,997.12
2017,7,7,16,7.93,13.25,298.68,19.2,92.25,0.5,3.58,997.09
2017,7,7,17,7.85,13.4,298.57,19.02,91.98,1.04,3.44,997.1
2017,7,7,18,7.86,13.34,298.45,18.86,91.88,1.51,3.27,997.09
2017,7,7,19,7.81,13.34,298.35,18.74,91.79,1.83,3.02,997.09
2017,7,7,20,7.58,13.41,298.37,18.7,91.64,1.85,2.76,997.03
2017,7,7,21,7.53,13.46,298.47,18.75,91.32,1.61,2.61,997.02
2017,7,7,22,7.67,13.97,298.61,18.87,91.12,1.2,2.55,997
2017,7,7,23,8.52,14.23,298.77,19.03,90.99,0.73,2.52,997.01
2017,7,7,24,10.36,14.58,298.92,19.21,91.01,0.31,2.33,996.98
2017,7,8,1,8.75,17.04,299.89,19.83,88.7,-0.15,2.1,997.13
2017,7,8,2,10.13,19.11,299.99,19.73,87.69,-0.08,3.12,996.84
2017,7,8,3,12.52,24.68,300.11,19.72,87.03,-0.25,4.03,996.6
2017,7,8,4,16.35,30.59,300.22,19.77,86.65,0.08,4.66,996.41
2017,7,8,5,19.16,35.58,300.3,19.77,86.22,0.3,5.12,996.35
2017,7,8,6,20.18,37.36,300.35,19.74,85.84,0.65,5.51,996.15
2017,7,8,7,20.53,34.02,300.23,19.76,86.51,0.83,5.65,996.12
2017,7,8,8,17.58,28.1,300.02,19.74,87.54,1.06,5.54,996.27
2017,7,8,9,14.34,20.47,299.81,19.73,88.6,1.3,5.26,996.49
2017,7,8,10,12.85,11.25,299.61,19.73,89.68,1.52,4.91,996.71
2017,7,8,11,12.47,5.54,299.44,19.72,90.57,1.82,4.61,996.92
2017,7,8,12,12.56,4.6,299.27,19.66,91.25,2.16,4.1,997.12
2017,7,8,13,12.19,5.27,299.14,19.5,91.23,2.49,3.38,997.19
2017,7,8,14,11.81,5.85,298.99,19.31,91.12,2.72,2.72,997.1
2017,7,8,15,11.5,6.84,298.84,19.06,90.76,2.81,2.32,996.95
2017,7,8,16,11.45,7.15,298.67,18.84,90.61,2.79,2.12,996.81
2017,7,8,17,11.48,7.11,298.49,18.65,90.66,2.77,1.99,996.74
2017,7,8,18,11.5,7.44,298.32,18.47,90.64,2.81,1.9,996.66
2017,7,8,19,11.39,8.11,298.24,18.29,90.19,2.86,1.88,996.71
2017,7,8,20,11.46,8.73,298.3,18.24,89.65,2.7,1.71,996.85
2017,7,8,21,11.46,9.33,298.46,18.29,89.03,2.36,1.53,997.06
2017,7,8,22,11.55,11.39,298.68,18.44,88.59,1.93,1.42,997.23
2017,7,8,23,12.2,13.67,298.91,18.61,88.25,1.5,1.4,997.37
2017,7,8,24,13.95,16.75,299.09,18.82,88.25,1.17,1.31,997.49
2017,7,9,1,13.11,21.2,300.32,19.85,86.57,0.19,1.56,997.29
2017,7,9,2,15,31.31,300.67,19.86,84.86,0.22,3.15,997.07
2017,7,9,3,17.38,46.67,300.9,19.89,83.86,0.13,4.36,996.73
2017,7,9,4,21.13,57.39,301.08,19.95,83.26,0.05,5.41,996.49
2017,7,9,5,22.68,58.13,301.12,19.97,83.08,0.01,6.47,995.97
2017,7,9,6,17.49,51.73,301.1,19.87,82.75,0.09,7.45,995.79
2017,7,9,7,12.62,41.92,300.8,19.74,83.59,0.28,7.94,995.52
2017,7,9,8,9.42,32.47,300.4,19.76,85.57,0.61,7.55,995.29
2017,7,9,9,7.4,23.82,300.05,19.79,87.45,0.91,6.77,995.08
2017,7,9,10,7.33,13.59,299.67,19.86,89.77,1.05,6.02,994.93
2017,7,9,11,8.32,5.38,299.3,19.88,91.85,1.39,5.55,994.76
2017,7,9,12,9.16,4.32,298.99,19.86,93.44,1.79,4.97,994.58
2017,7,9,13,9.36,4.53,298.74,19.82,94.65,2.16,4.3,994.41
2017,7,9,14,9.08,4.81,298.53,19.71,95.32,2.47,3.88,994.34
2017,7,9,15,8.88,5.11,298.35,19.53,95.49,2.72,3.63,994.25
2017,7,9,16,9.07,5.53,298.19,19.33,95.36,2.94,3.44,994.13
2017,7,9,17,9.27,6,298.06,19.1,94.97,3.15,3.35,994.09
2017,7,9,18,9.39,6.44,297.89,18.86,94.72,3.39,3.31,994.04
2017,7,9,19,9.28,6.74,297.79,18.66,94.28,3.57,3.23,994.1
2017,7,9,20,8.93,6.86,297.8,18.53,93.64,3.6,3.09,994.22
2017,7,9,21,8.37,6.87,297.94,18.45,92.44,3.5,3,994.42
2017,7,9,22,8.17,8.61,298.15,18.4,90.99,3.29,3.01,994.57
2017,7,9,23,9.44,11.46,298.3,18.39,90.12,2.8,2.66,994.72
2017,7,9,24,11.35,17.69,298.74,18.66,89.11,1.97,2.36,994.83
2017,7,10,1,9.11,24.01,300.68,18.48,78.63,1.43,2.94,994.42
2017,7,10,2,11.35,36.4,301.01,18.64,77.88,1.53,3.87,994.45
2017,7,10,3,14.84,49.12,301.29,18.87,77.58,1.29,4.62,994.29
2017,7,10,4,18.13,57.96,301.49,19.18,77.96,1.06,5.25,994.19
2017,7,10,5,19.7,61.26,301.58,19.49,78.79,0.7,5.82,994.02
2017,7,10,6,17.67,57.99,301.59,19.77,79.81,0.33,6.49,993.97
2017,7,10,7,14.52,49.09,301.37,19.99,81.68,0.1,6.85,993.94
2017,7,10,8,11.41,38.35,300.99,20.09,83.9,0.16,6.54,994.21
2017,7,10,9,9.69,27.66,300.59,20.13,86.09,0.22,5.86,994.36
2017,7,10,10,9.49,15.26,300.24,20.14,87.98,0.42,5.4,994.58
2017,7,10,11,9.79,6.46,299.95,20.11,89.39,0.81,4.95,994.83
2017,7,10,12,10.27,4.42,299.69,20.07,90.63,1.26,4.18,995.13
2017,7,10,13,9.97,4.28,299.49,19.97,91.21,1.66,3.31,995.26
2017,7,10,14,9.45,4.36,299.38,19.78,90.97,1.85,2.74,995.12
2017,7,10,15,8.98,4.19,299.31,19.51,90.05,1.83,2.47,995.07
2017,7,10,16,8.8,4,299.18,19.19,89.25,1.83,2.36,995.03
2017,7,10,17,8.71,3.86,299.01,18.87,88.61,1.98,2.25,995.03
2017,7,10,18,8.43,4.06,298.84,18.49,87.73,2.25,2.14,995.03
2017,7,10,19,8.37,4.5,298.73,18.19,86.88,2.5,1.95,995.1
2017,7,10,20,8.51,5.13,298.76,18.07,86.18,2.45,1.68,995.33
2017,7,10,21,8.66,5.97,298.94,18.16,85.74,2.08,1.43,995.54
2017,7,10,22,9.11,8.99,299.16,18.4,85.78,1.6,1.32,995.73
2017,7,10,23,10.07,12.23,299.41,18.67,85.77,1.16,1.44,995.94
2017,7,10,24,11.48,16.99,299.67,18.95,85.75,0.76,1.68,996.09
2017,7,11,1,10.71,22.45,301.14,19.6,81.29,-0.31,1.33,996.41
2017,7,11,2,14.35,34.43,301.33,19.61,80.49,-0.78,2.73,996.36
2017,7,11,3,18.63,47.46,301.42,19.67,80.31,-0.91,3.9,996.23
2017,7,11,4,19.96,54.23,301.51,19.7,80.03,-0.82,4.77,996.15
2017,7,11,5,19.33,53.41,301.61,19.71,79.63,-0.68,5.34,996.25
2017,7,11,6,16.02,48.86,301.7,19.66,79.03,-0.54,5.81,996.49
2017,7,11,7,13.32,42.46,301.61,19.68,79.53,-0.37,6.08,996.5
2017,7,11,8,11.24,35.75,301.35,19.81,81.24,-0.11,5.76,996.79
2017,7,11,9,10.03,27.74,301.01,19.92,83.33,0.12,5.1,997.02
2017,7,11,10,10.09,16.92,300.69,19.92,84.92,0.42,4.71,997.29
2017,7,11,11,10.29,7.42,300.44,19.83,85.81,0.81,4.37,997.61
2017,7,11,12,10.69,4.74,300.19,19.7,86.54,1.16,3.72,997.93
2017,7,11,13,10.5,3.92,299.96,19.5,86.86,1.38,2.92,998.01
2017,7,11,14,9.82,3.52,299.77,19.22,86.51,1.42,2.28,997.78
2017,7,11,15,9.41,2.65,299.57,18.92,86.15,1.39,1.72,997.59
2017,7,11,16,9.06,2.12,299.38,18.66,85.87,1.34,1.31,997.46
2017,7,11,17,8.92,1.94,299.15,18.45,86.07,1.33,0.83,997.36
2017,7,11,18,8.84,1.97,298.92,18.29,86.5,1.39,0.48,997.25
2017,7,11,19,8.83,2.02,298.82,18.2,86.64,1.44,0.14,997.38
2017,7,11,20,8.75,2.01,298.92,18.2,86.12,1.31,-0.07,997.73
2017,7,11,21,8.63,2.2,299.13,18.27,85.44,1.06,-0.09,997.89
2017,7,11,22,8.87,4.91,299.4,18.4,84.72,0.75,0.04,998.08
2017,7,11,23,9.75,7.44,299.71,18.58,83.98,0.42,0.25,998.29
2017,7,11,24,11.04,9.58,300.02,18.81,83.48,0.11,0.53,998.47
2017,7,12,1,8.06,16.01,301.56,19.61,79.54,0.12,1.12,999.1
2017,7,12,2,8.2,24.26,301.82,19.61,78.3,-0.36,2.47,997.44
2017,7,12,3,9.05,37.51,302.11,19.68,77.29,-0.53,3.56,997.43
2017,7,12,4,14.28,49.92,302.22,19.88,77.62,-0.64,4.45,997.13
2017,7,12,5,19.09,55.88,302.22,20.16,78.66,-0.62,5.34,996.63
2017,7,12,6,17.96,54.93,302.2,20.39,79.66,-0.48,6.12,996.35
2017,7,12,7,14.37,49.24,302.04,20.53,80.89,-0.25,6.67,996.19
2017,7,12,8,11.16,40.7,301.72,20.63,82.78,0.05,6.65,996.28
2017,7,12,9,9.01,30.53,301.34,20.76,85.12,0.32,6.17,996.29
2017,7,12,10,8.35,18.23,300.93,20.92,87.9,0.5,5.28,996.36
2017,7,12,11,8.91,8.8,300.5,20.98,90.38,0.8,4.87,996.42
2017,7,12,12,9.64,6.08,300.15,20.93,92.06,1.35,4.4,996.5
2017,7,12,13,9.82,5.69,299.9,20.81,92.9,1.88,3.69,996.46
2017,7,12,14,9.39,5.36,299.71,20.61,93.01,2.2,3.09,996.28
2017,7,12,15,8.76,5.19,299.56,20.35,92.61,2.4,2.7,996.14
2017,7,12,16,8.29,5.36,299.41,20.04,92.03,2.56,2.49,996
2017,7,12,17,8.06,5.52,299.22,19.75,91.68,2.81,2.29,995.92
2017,7,12,18,7.94,6.11,299.04,19.4,91.05,3.16,2.04,995.81
2017,7,12,19,7.82,6.7,298.9,19.15,90.62,3.41,1.66,995.8
2017,7,12,20,7.67,7.44,298.96,19,89.6,3.46,1.27,995.95
2017,7,12,21,7.47,8.24,299.19,18.96,88.23,3.19,1.08,995.99
2017,7,12,22,7.58,10.44,299.46,19.02,87.14,2.77,0.94,996.04
2017,7,12,23,8.41,13.46,299.78,19.16,86.1,2.35,0.97,996.11
2017,7,12,24,10.04,18.83,300.08,19.32,85.34,2,1.07,996.15
2017,7,13,1,7.82,25.09,301.97,19.99,78.95,1.21,0.57,996.48
2017,7,13,2,8.79,40.3,302.26,19.85,77.06,0.85,2.33,995.42
2017,7,13,3,11.16,58.87,302.51,19.78,75.7,0.78,3.75,994.8
2017,7,13,4,16.31,70.1,302.68,19.82,75.17,0.61,4.92,994.39
2017,7,13,5,20.66,70.62,302.7,19.99,75.81,0.56,5.94,993.98
2017,7,13,6,16.76,63.73,302.62,20.1,76.56,0.58,6.87,993.63
2017,7,13,7,12.52,52.98,302.3,20.18,78.19,0.67,7.46,993.54
2017,7,13,8,9.51,41.03,301.79,20.35,81.13,0.79,7.31,993.88
2017,7,13,9,7.67,29.62,301.27,20.48,84.18,0.93,6.57,994.12
